,order_id,cpf,order_value,charges,discount_value,voucher,order_status,order_date
2458,e4787a5f-ff9a-4bf4-9093-4da8768446c5,264.789.315-28,783.59,56.43,151.02,quos,invoiced,2024-12-03
2459,ce74390f-01d3-4f04-9586-3346cf30ef44,360.482.175-44,843.49,119.63,57.38,dolorum,production,2024-08-26
2460,496ef50c-2836-4186-a480-364336ef65be,920.361.547-43,525.38,111.89,94.92,sint,await_payment,2024-05-08
2461,60d58080-c1dd-4871-a5e9-8aaaf55cab80,789.103.542-32,425.84,144.3,92.94,in,invoiced,2024-09-08
2462,02139825-a988-4bbe-8e2d-5408032dfd86,856.920.714-01,947.87,53.65,10.0,suscipit,invoiced,2024-10-31
2463,ae6eb37d-282b-4228-b588-242a30ad92a5,973.021.845-50,1147.49,70.96,10.0,deleniti,invoiced,2024-05-22
2464,ec9391cd-d031-40d1-a754-11d51bc849fd,107.536.289-02,184.06,49.18,10.0,fuga,invoiced,2024-11-24
2465,644bf832-4178-4601-b35e-9dcff25ab72b,235.764.980-10,339.12,137.94,10.0,officia,invoiced,2024-10-30
2466,48c0767b-ec1f-4d14-adef-0368591e89c9,631.280.749-50,589.0,16.74,10.0,sint,invoiced,2025-02-06
2467,5c0d037e-fa22-4b92-a67c-e16d501f96aa,698.124.507-85,1356.38,72.6,10.0,dolor,pending,2024-07-16
2468,e9303576-b39b-4bb9-92f7-8a287c270ed2,679.548.201-49,58.24,35.02,10.0,molestias,invoiced,2024-10-26
2469,c32a5e99-57e5-41c1-aa89-fd5047af87cd,621.570.498-94,1282.84,122.7,26.22,sint,invoiced,2024-03-03
2470,158129f4-a1b6-4fd3-8404-dd488d834fa6,915.608.427-76,1133.61,18.85,130.95,non,invoiced,2024-03-18
2471,7a268c23-1828-49b8-a2d0-6c2e74d89b93,793.285.146-73,1045.24,121.53,10.0,minus,await_payment,2024-12-10
2472,0aa3178a-0518-4a38-9e9f-86d566046566,681.927.035-68,1081.4,115.95,10.0,aspernatur,invoiced,2025-01-18
2473,0f5e275d-c1d3-4f80-9f5a-187669fc117e,015.829.476-94,928.99,28.8,10.0,voluptatibus,invoiced,2024-08-08
2474,7a58fc41-e8a5-487e-91ee-91dcb16c4ce0,327.650.194-52,781.45,23.82,62.12,recusandae,production,2024-10-22
2475,54992616-a388-400b-9292-b31b36adc1f4,209.647.315-25,1408.07,66.26,10.0,magni,await_payment,2024-10-12
2476,476006ff-4939-4765-882c-6df5724b5d5c,832.769.051-59,1250.84,138.91,141.29,possimus,invoiced,2024-05-21
2477,a54734ae-a2b4-4da7-a4cd-fd87203aabc5,237.591.480-50,881.38,60.57,32.95,expedita,pending,2024-09-06
2478,1a2fa8ec-93ce-48e4-9167-9460fa780964,456.370.829-10,591.25,127.59,145.09,unde,invoiced,2025-01-30
2479,9c118c09-6231-40cf-97df-ce9748ff18bf,371.249.085-23,813.16,49.74,64.09,sint,await_payment,2024-06-10
2480,fde3722a-f128-4b24-aab4-691e6ffde982,396.140.852-15,958.51,137.09,10.0,a,pending,2025-01-06
2481,97413992-61c4-4766-9af3-46ae2e353f0f,923.084.756-92,69.07,109.62,65.72,officiis,invoiced,2024-12-29
2482,9fe4c5db-f371-4de7-8648-651802bceb22,270.813.596-12,1114.93,148.67,10.0,aliquid,invoiced,2024-04-08
2483,35cc305b-0626-454b-bf10-d52f1faf34b6,348.590.762-65,521.37,101.02,171.96,earum,invoiced,2024-03-03
2484,ca6ad154-9f41-424b-83e6-c806b2e9eec9,604.392.718-78,540.59,66.56,96.88,architecto,invoiced,2024-12-28
2485,251c6813-d744-4e9e-bbe2-6e3557107b74,175.342.608-17,507.87,51.64,78.41,atque,await_payment,2024-05-13
2486,e70cb981-b863-4d63-81c7-f90e96ddd662,512.370.689-59,1006.7,105.23,67.21,soluta,invoiced,2024-09-03
2487,08175841-1d14-4c69-854e-0717aa5187a1,896.037.251-02,937.36,32.62,174.35,eos,invoiced,2024-09-29
2488,af844a18-63fc-41f5-b209-7b5f97542b6c,023.187.945-88,1472.76,105.39,10.0,omnis,invoiced,2024-07-10
2489,a20cd47a-4c4d-4d34-a9c2-e8768030f618,408.352.761-71,640.27,117.38,129.37,laboriosam,invoiced,2024-08-18
2490,d6752434-cd88-4b13-b7a2-5fdae5248f9f,841.079.625-20,645.27,56.38,186.46,optio,await_payment,2024-05-30
2491,36bcda86-edbd-44f4-b7e6-23fe10232929,983.472.056-47,1454.92,135.87,10.0,eos,pending,2024-05-03
2492,65a12155-6ba4-412e-be3e-f68a7ac79b57,470.962.138-13,346.68,127.6,10.0,vero,invoiced,2024-06-27
2493,f5b57399-0cd7-441a-8a60-e78eeffc180a,108.964.235-06,762.1,43.71,10.0,maxime,invoiced,2024-08-03
2494,476bd672-4911-4675-8820-2c815e08ba65,690.537.842-92,795.04,119.55,48.57,architecto,invoiced,2024-04-09
2495,f34fc73b-1ff8-4e9f-ac58-7179693073f9,195.823.460-51,1232.88,130.95,31.98,cumque,invoiced,2024-06-14
2496,26a5d7f5-1091-41c5-92cc-2211e9690805,596.813.427-55,1481.08,23.7,57.83,neque,await_payment,2024-08-16
2497,ce7a3730-54eb-442b-af83-dc5bf2e2cbbb,061.749.253-07,283.35,145.4,10.0,magni,await_payment,2024-07-08
2498,f0153265-076e-4cd9-b1cb-d4a041c89be0,159.308.726-86,1148.29,74.24,10.0,tempora,invoiced,2024-04-15
2499,d038e539-ab24-4cc9-9ff7-94074b7abb19,049.527.381-32,273.35,116.77,122.12,laboriosam,invoiced,2024-09-10
2500,d9006452-9189-4d43-870c-88b228f7f715,275.391.084-79,673.79,16.09,10.0,similique,invoiced,2024-12-27
2501,2298df7a-992c-41f7-a58a-3bcba10f8916,726.513.984-46,247.5,47.94,169.0,architecto,invoiced,2024-10-09
2502,9122cddf-32fc-44e7-8a3d-570544716205,591.640.837-48,1144.02,28.88,184.3,eaque,pending,2024-03-11
2503,dd095c59-38cb-49db-8628-659dff1a7e43,980.162.735-21,745.52,48.42,10.0,eveniet,invoiced,2024-09-30
2504,cd40e2e9-af86-4dea-9172-eef07555728b,513.498.072-14,539.37,19.08,64.94,sapiente,await_payment,2024-10-22
2505,bd0605fe-c42a-471b-b9f0-8369fe4800ad,153.628.409-24,1331.34,91.82,10.0,nemo,invoiced,2024-10-20
2506,42959aa4-28f0-42ef-9dc3-1f8077646063,034.869.257-92,244.22,38.23,10.0,sequi,invoiced,2024-03-13
2507,d80bbefd-0c75-411d-8b4c-2a6641233c13,024.863.157-80,307.64,73.93,126.5,harum,await_payment,2024-12-10
2508,73af8142-fcd9-4810-9ea6-be6e5456a3d2,372.409.816-22,435.91,127.68,84.39,fuga,pending,2024-08-23
2509,b6861804-f29c-44d0-b975-ea750059a990,972.643.815-28,1380.88,94.74,10.0,provident,pending,2024-10-29
2510,6fdb6a80-496a-46c0-89f5-54ede6248368,046.378.192-96,473.73,94.42,146.14,a,invoiced,2024-10-24
2511,5c711299-bd74-4083-8159-cbbc87dfe271,168.927.305-40,999.05,27.95,89.35,libero,production,2024-07-08
2512,aa6d8f75-ae26-4883-92a2-ed075c5aa132,018.546.293-60,1024.15,22.19,10.0,neque,await_payment,2025-01-16
2513,709bb017-1eec-47ab-a823-66c4cf04cd50,428.706.351-17,285.26,14.23,10.0,ratione,invoiced,2024-09-29
2514,180b37a3-b8f7-45c8-a5f3-c06a799f83c7,037.916.548-10,462.34,59.13,88.14,neque,invoiced,2024-08-25
2515,7473575c-12c3-4816-bcf1-b5b94849b309,129.635.407-52,1460.26,41.54,114.46,quae,invoiced,2024-12-23
2516,cff0636a-0a68-4ea1-8abb-6f930e092595,531.628.490-98,678.6,97.11,92.04,voluptate,production,2024-09-14
2517,7689e5eb-78df-4e8c-9722-38153dde9888,378.451.609-20,813.02,67.26,69.83,saepe,await_payment,2024-11-06
2518,7e6d1536-20b4-42e2-ba4d-dddbefef4d5b,613.947.580-57,336.34,125.6,10.0,velit,production,2024-09-15
2519,e9b5ffa3-83b1-4b4d-9abd-122eb0cea120,495.613.702-80,1073.05,118.55,99.89,harum,pending,2024-12-30
2520,81b8f40d-d5cb-4668-823c-0e64782a227a,314.850.972-23,458.66,19.07,10.0,incidunt,production,2024-10-22
2521,00dd1715-8bb7-43f2-b7be-29da5b4556c1,187.932.540-32,879.26,55.74,35.52,ducimus,invoiced,2024-06-25
2522,e1411ddc-ed66-4e02-8a32-aac5d7a2329b,798.106.245-49,192.65,17.36,10.0,ratione,invoiced,2024-11-28
2523,4039a94f-e65b-48a4-b6cc-84d1e6327cf8,896.105.274-85,852.0,70.57,10.0,explicabo,production,2024-11-03
2524,2a8f4190-0f52-44ca-b70b-389a619fa3e1,143.207.869-04,645.0,144.95,10.0,nobis,canceled,2024-04-27
2525,1b79038a-225a-4f55-8975-e7633c9475bd,039.478.152-04,1410.48,117.12,10.0,ea,pending,2024-08-28
2526,762a3f33-51b4-4529-b181-89b084b595dd,456.281.079-30,639.89,137.16,199.07,dolore,invoiced,2024-03-15
2527,128b54db-2b68-44c1-b4d5-8736ef4fd4ae,512.476.890-85,166.48,75.9,10.0,nostrum,invoiced,2024-10-26
2528,3d704c4b-7d7b-48da-93ae-250a405c20a8,130.926.854-15,755.33,86.14,10.0,in,invoiced,2025-02-19
2529,b7f9699c-ffd6-4c0f-9e54-074d6f8eaf2b,539.026.847-47,889.27,82.92,10.0,quisquam,invoiced,2024-09-25
2530,44a79695-832f-4f73-a78d-e504d5b24aad,627.480.319-03,1405.38,37.24,139.58,molestias,invoiced,2024-05-09
2531,47f13bdf-2efc-47e4-b72e-0a248fd7f232,479.516.208-58,1081.03,128.93,177.63,iusto,invoiced,2024-06-15
2532,c1ff87af-ed01-4eb4-aced-9f265ab34f5b,183.096.574-39,820.49,119.48,10.0,incidunt,invoiced,2024-11-23
2533,835668cd-14aa-449e-a5bf-0b88d487a38e,831.406.925-60,1261.33,56.96,156.27,veniam,pending,2024-08-08
2534,ed799f87-3949-4ea2-a2f0-b0942af73401,472.310.986-22,1163.41,11.35,33.9,aut,invoiced,2024-09-18
2535,f0786cad-7d6c-48a7-970f-0b461bcef095,640.231.785-35,1013.29,71.3,74.63,impedit,invoiced,2024-05-21
2536,0c1e8393-5e69-453f-8c69-1989a4e903f6,067.934.512-43,1177.02,80.31,98.8,amet,invoiced,2024-10-27
2537,950af4de-cde7-43db-aa33-96c7255550ab,971.564.380-93,1158.86,37.95,10.0,assumenda,invoiced,2024-04-14
2538,01825c7f-a247-47ff-b5fa-3ab38b7105fe,251.368.097-95,1407.55,57.98,10.0,praesentium,pending,2024-05-31
2539,5df4ebf0-401b-4bea-a0bf-68e2340abebc,293.164.870-13,1253.13,27.99,174.94,sequi,pending,2024-06-05
2540,79ab6d97-c7a9-41c3-9c4d-13e8262fd245,761.082.345-71,1275.47,33.48,10.0,ex,invoiced,2025-01-10
2541,838b41cc-c4a1-438f-956c-4891aae4c04f,476.512.083-07,665.07,142.47,10.0,nam,invoiced,2025-01-10
2542,ff00c735-a1cc-44a1-8985-31356c34e675,259.036.814-33,905.58,115.41,118.35,recusandae,await_payment,2025-01-24
2543,542d2b1b-5d4d-4d91-8cbb-434eb4a4b77b,792.306.415-61,1328.3,31.81,88.96,fugiat,invoiced,2024-04-13
2544,199a361c-4e0a-4b1f-b41a-e8adbffaa817,937.102.456-99,1192.14,75.04,173.35,culpa,invoiced,2024-09-20
2545,cdbe299d-a401-4001-a60f-107bcd4334b1,091.236.784-96,830.53,21.69,10.0,magnam,invoiced,2024-11-20
2546,6ea70c5b-2069-48a0-932f-301974edd988,569.127.438-46,425.46,90.59,169.68,omnis,invoiced,2024-07-05
2547,e27abe43-2bae-41ce-b5a4-52759040a9e0,957.213.486-82,545.41,115.64,111.23,reprehenderit,production,2024-03-10
2548,3e8f03e2-d799-432f-9806-316117bb4985,142.073.695-70,130.39,82.28,191.03,qui,invoiced,2024-11-30
2549,bd728e8f-89e2-4816-90a5-4ca894f2f682,650.741.398-48,905.85,94.56,10.0,in,invoiced,2024-11-12
2550,bdd17f65-4429-4441-958c-7449e07cd2c5,136.297.405-61,859.2,37.86,10.0,porro,invoiced,2024-06-24
2551,a10cde7e-357e-4092-86db-2a404eb96d15,219.764.358-46,741.83,29.37,10.0,fugiat,pending,2025-01-03
2552,7ff69fd5-a98e-4935-8d65-5bef1ead4cb4,986.314.520-33,1186.92,74.39,35.96,deserunt,await_payment,2025-01-27
2553,99b49f68-bfcc-43a1-b900-228d291bf6e6,458.136.290-33,389.41,112.54,10.0,molestiae,invoiced,2024-07-23
2554,d7fbb8ce-4cff-4eb8-946b-c90308534c5f,890.724.561-49,1231.63,108.42,10.0,dolor,canceled,2024-11-04
2555,828864f2-bd7d-4fe1-a81b-45091af2145c,836.274.051-53,1444.67,96.56,10.0,neque,invoiced,2024-03-10
2556,cbd7fcbc-7afb-4cfd-a16c-a027927b64c5,638.147.520-07,431.06,100.84,44.08,quos,production,2025-01-16
2557,76ca72cf-2379-4edf-a970-550c65f0bd90,687.492.015-49,894.21,17.33,35.14,doloremque,invoiced,2024-06-02
2558,df02db1d-5685-4f17-8d63-8fb268eb5f9a,619.823.470-31,1094.28,84.33,10.0,et,await_payment,2024-12-12
2559,1d868f8e-1394-4e67-9178-4f728b3b01e1,036.281.495-33,958.97,140.51,118.17,odio,invoiced,2025-02-15
2560,2bb40f09-c2fb-4187-94ff-1574a9a1ea34,304.196.857-66,734.52,100.21,10.0,fugit,invoiced,2024-11-08
2561,d656db90-6a21-40fb-80cc-09bc6017a562,437.218.560-07,282.45,106.53,10.0,maxime,invoiced,2024-12-18
2562,2570b326-58f6-4770-8e05-597afba338e7,319.402.786-78,1146.7,125.69,10.0,totam,canceled,2024-10-13
2563,ee6beaec-3844-47de-a9db-917ee1040d58,048.627.193-50,558.59,69.77,10.0,rerum,invoiced,2024-04-25
2564,31f4af11-3e44-4a36-9dac-3e14d2f43534,682.013.795-86,772.83,100.54,87.02,dolor,pending,2024-11-21
2565,438918cc-cedf-4012-a33d-e15b93be6e3d,974.502.138-50,1207.65,46.14,168.16,quaerat,invoiced,2024-09-11
2566,97f4ea23-b684-4f17-9b55-a088cca2ab58,678.192.534-28,544.86,123.62,10.0,earum,invoiced,2025-02-25
2567,b24fcb9f-7b2f-43eb-b105-35eba235cbc4,851.963.402-89,1304.35,95.13,10.0,alias,pending,2025-02-23
2568,408dfd3d-f949-45a7-8bad-a05d7a1ab20f,769.853.214-37,367.69,53.03,116.36,quam,await_payment,2024-07-06
2569,380ea4c3-b012-468b-a5e8-8052d19ade06,167.582.309-02,372.51,81.11,172.54,minima,invoiced,2024-03-22
2570,c19d90d1-0bea-4a29-a08e-46faaedf2f95,397.421.506-99,1322.89,31.6,87.69,id,await_payment,2024-05-21
2571,a8303a99-6e29-40a3-a4a9-c90f26f152d9,543.126.980-15,1463.75,85.0,10.0,cum,pending,2024-12-31
2572,0b0204d6-ea70-4595-93a9-5e4fdec6c8b6,859.162.743-19,1208.54,143.4,10.0,repellendus,await_payment,2024-11-10
2573,bebfab8b-67e6-4bdc-9e09-78a07454a1c8,143.526.870-90,137.11,143.98,10.0,nam,invoiced,2024-08-23
2574,f2ba1ef9-5ec8-4e3d-a473-ae2a0162a1c8,340.195.268-42,837.53,17.07,198.74,voluptate,pending,2024-05-21
2575,e0d29b95-62b6-4a65-845f-886b5b333b98,436.719.085-48,1192.23,78.11,190.71,velit,invoiced,2024-07-03
2576,97dee63c-39a4-4cc7-a91a-7ed9d398a086,102.468.935-24,1224.05,137.24,10.0,repellendus,invoiced,2024-04-12
2577,8b0db7f3-9719-426b-b12f-cb8c74d6c486,396.015.784-39,528.98,94.72,10.0,qui,production,2024-11-05
2578,120f4646-76a1-4f9d-978f-615de95dba0f,864.503.129-98,146.05,24.29,37.73,excepturi,canceled,2025-02-26
2579,11589ab3-f99b-4882-adb2-6744cea6cd52,093.518.246-24,1361.28,63.93,168.62,voluptatem,invoiced,2025-02-18
2580,b4741e9b-c625-42f5-9fc8-6654f92b271b,916.230.487-96,354.18,29.39,90.48,provident,await_payment,2024-08-19
2581,9d32feac-b38a-46a7-b9a0-e57d78f0e8b2,264.109.375-80,373.47,107.07,10.0,quos,invoiced,2024-06-07
2582,3e0a442e-5e4a-4525-8917-396338963b72,190.783.546-66,392.6,104.88,43.81,quo,invoiced,2024-08-11
2583,f8050d6e-96a8-4c30-8afa-784b342788a0,890.246.537-38,839.23,106.29,64.41,maiores,production,2025-02-04
2584,451356f2-2d96-44c2-a38c-b4fd6db6bff1,397.421.568-91,431.45,24.04,78.41,harum,invoiced,2024-10-12
2585,26f48f88-8f6a-4ef4-abc0-eaee248d2c15,910.846.732-31,1363.92,47.49,143.34,magnam,await_payment,2024-06-15
2586,4b2562a2-4fc0-4591-a917-b8da22018e85,487.592.160-85,779.88,36.01,125.12,suscipit,invoiced,2024-08-29
2587,eb8a0cc8-dfbd-4048-bd70-60386c9a02e0,508.912.764-67,118.98,91.71,10.0,accusamus,invoiced,2024-03-29
2588,97a17a8d-185e-4abe-9b58-bf0bdc18be7d,492.671.508-20,792.63,18.59,133.36,possimus,await_payment,2024-03-03
2589,9053df09-c2cb-4ab2-a8de-64ad5c363077,475.928.106-11,1083.32,11.45,10.0,sunt,invoiced,2024-09-09
2590,93e6c730-9aea-4ef4-afc7-e52d379e9a4c,457.391.208-88,581.59,81.55,126.19,qui,invoiced,2025-01-21
2591,777e08c0-d95f-4191-aba7-653c7a0ec0ba,463.208.719-03,562.08,58.14,179.37,excepturi,invoiced,2025-01-20
2592,c3a94560-303f-4f0d-9a97-23ca19ea7cb4,016.892.473-04,1442.7,21.89,10.0,fugiat,production,2024-03-20
2593,0cb191b2-9c09-43a0-972f-bc00ff2bb457,239.041.768-03,1478.65,25.87,10.0,similique,production,2024-12-16
2594,345d835a-b4a5-45f8-9c4e-06738224a4af,824.063.791-40,1021.63,125.13,10.0,saepe,invoiced,2024-09-19
2595,f78b7735-431d-4ecc-b414-eaebb479463a,130.749.682-22,153.67,130.22,10.0,fugit,invoiced,2024-07-06
2596,9e0f36da-bb16-48b6-8b64-87d2c59bc365,875.461.923-82,442.11,139.34,10.0,sunt,invoiced,2024-03-29
2597,a4979a4b-b948-47a8-a639-5e31344f6851,051.246.389-15,567.96,122.45,10.0,distinctio,invoiced,2024-05-16
2598,e4190f3e-c7b3-43e6-b3f4-9c2c6c7a6d9c,652.940.831-24,906.29,48.81,10.0,debitis,await_payment,2024-06-11
2599,b33125ed-e88c-4d86-9724-d6cc387c7837,521.436.078-90,678.48,36.41,10.0,ipsa,invoiced,2024-06-04
2600,91e43228-e653-479d-92a3-b1969df931e8,857.623.104-26,972.24,132.74,10.0,repellendus,invoiced,2024-08-30
2601,deac214e-02e3-490d-9a82-3348d94ca761,085.961.427-11,513.2,98.36,46.52,earum,invoiced,2024-06-12
2602,917bbc88-4019-4f8b-8152-79eadbb8cf42,095.183.467-39,167.98,58.92,10.0,necessitatibus,await_payment,2024-09-14
2603,841a349e-50d2-4a4e-835f-a0da52d43956,471.256.839-91,1160.77,126.96,10.0,sequi,invoiced,2024-09-22
2604,12bf9d82-e958-4c69-99a6-6160d06a0cf4,415.620.397-25,275.87,42.39,10.0,tenetur,invoiced,2024-11-22
2605,cdb151b0-2352-43ca-840d-eaf68bf30b68,613.947.580-57,1366.29,96.09,10.0,rerum,invoiced,2024-05-03
2606,654630a4-5cb1-4ff2-8323-1be6c3884b11,849.760.315-00,356.24,62.61,10.0,deleniti,invoiced,2024-08-21
2607,de1f868b-faf8-4177-94cf-594efc65b06a,024.768.539-92,516.96,50.05,10.0,nobis,await_payment,2025-02-07
2608,85c727ca-be31-4529-8279-54d039109b73,057.891.342-97,1160.09,135.7,10.0,repellendus,invoiced,2025-01-11
2609,0fee1f57-043c-492a-970c-647f804c8697,689.412.573-28,958.98,105.31,10.0,aspernatur,await_payment,2024-09-10
2610,1055250b-60c6-4389-abd3-922dd6cb509c,689.524.703-38,1101.33,82.11,10.0,tenetur,invoiced,2025-01-29
2611,4503f8ab-0524-4722-8f51-f8a84f8b99dc,294.586.703-65,929.57,27.56,84.38,iste,await_payment,2024-03-08
2612,e3eb43d9-59d6-491a-928b-efa7a0d932cd,127.853.964-64,1285.61,103.18,10.0,ipsum,invoiced,2024-10-28
2613,b35acfc7-0801-4012-b17f-4868800d385a,705.298.431-88,279.05,116.93,158.76,fugit,invoiced,2024-07-03
2614,5395617f-bc70-4348-a1a6-8a3d490b23cc,067.593.428-10,957.57,82.34,78.81,dolore,invoiced,2024-08-30
2615,c5d734ed-7202-41f5-8266-6ab78a7664dc,385.917.620-02,1109.97,124.86,88.67,repellat,await_payment,2024-10-07
2616,5047e9a9-d297-4bd5-a6a2-64861214834e,018.964.537-75,221.02,18.46,10.0,ipsa,pending,2025-01-17
2617,5df11261-0233-4d59-a8a6-4306d8160e36,138.547.629-09,407.59,102.59,137.17,nulla,canceled,2024-04-19
2618,bed7a6d7-cf5a-4ff3-a8eb-31cd32ad427c,283.196.074-69,188.52,82.75,191.14,distinctio,invoiced,2024-08-29
2619,46a1fa99-0c03-4f58-a142-9c773776f284,387.412.059-79,505.88,45.78,67.58,doloribus,production,2024-06-16
2620,3d8ff8cf-8ac6-456d-98a4-04521dff88e8,427.693.018-96,259.15,78.39,10.0,expedita,canceled,2024-12-02
2621,718f17e9-c0d6-43f1-a223-42d14eed1fa8,140.987.362-50,676.38,117.89,10.0,modi,invoiced,2024-05-25
2622,27b81858-6bee-441b-b72a-e33eb18bec35,560.234.879-47,436.18,138.21,10.0,fuga,invoiced,2024-11-05
2623,56a4173e-88c7-4a7e-a79d-20d1769b45ad,107.536.289-02,651.08,130.47,139.08,ab,production,2024-07-13
2624,e022f98c-3335-4c3c-9dc3-70c744d07aee,031.467.895-66,389.58,70.75,10.0,deleniti,production,2024-12-25
2625,615cffc6-2728-421b-a6fa-ac265d7eb13d,209.167.583-03,311.63,133.6,130.53,aut,production,2025-02-21
2626,0d10d383-c3f9-45f1-97bd-bcafea440241,758.316.204-17,132.43,144.69,41.42,atque,invoiced,2024-04-15
2627,396579e7-2928-4ba2-92da-b2d6ea6b99b6,158.693.702-21,1079.57,14.78,143.86,recusandae,await_payment,2025-01-26
2628,0fc80471-e3e9-4008-be36-71b833916414,251.734.698-46,828.43,34.34,10.0,commodi,production,2024-11-30
2629,d2549b27-3059-4a62-9444-20d55fdcc9a0,695.024.138-06,1291.79,130.53,10.0,expedita,invoiced,2024-11-14
2630,f6d1cda0-9bcc-473b-8f75-f368e8da4dfb,958.304.612-42,68.92,78.41,10.0,quis,invoiced,2024-11-24
2631,3971f0eb-b00e-4057-a243-1fcb3c0f40f7,789.513.602-02,1444.46,68.76,10.0,porro,pending,2024-05-19
2632,78484fb8-a8d9-4803-9b2d-10ad67d94b7c,157.390.682-40,158.19,69.69,182.3,nihil,invoiced,2024-05-19
2633,f40e6721-0dcf-4c05-973e-d0521407a1f0,496.137.528-46,668.19,49.35,10.0,rem,production,2024-12-25
2634,6457fb68-5245-47ba-bfcd-48008e32188c,126.570.834-71,700.74,14.6,71.59,cum,await_payment,2025-01-25
2635,d6a319b6-e22b-4950-81d5-0602c7c925f0,307.812.459-23,1268.14,24.32,10.0,recusandae,invoiced,2024-03-07
2636,872c6c95-0811-437a-a548-0ce1b4c26f74,027.635.948-83,806.87,108.58,129.23,accusantium,invoiced,2024-04-17
2637,cd58bcba-48e5-489d-a012-85efafbc510a,739.450.216-34,1499.82,34.97,10.0,ipsam,await_payment,2024-11-11
2638,89897736-4dd4-4d6f-89c9-78a5902258ee,943.160.872-31,904.29,125.04,53.86,aliquid,invoiced,2024-12-22
2639,ea7304e3-5298-402e-acf7-f49be93e6bc6,520.367.189-30,994.23,20.54,21.2,optio,invoiced,2025-01-17
2640,163a6032-9274-4e4f-8b61-3cbf7a2cb2ce,812.059.467-30,514.59,125.29,54.68,ducimus,invoiced,2025-01-20
2641,2b4541b5-48a6-4f7f-85d8-7521e893b57a,564.179.028-11,324.59,114.86,109.0,labore,production,2024-10-29
2642,1fc962c9-404c-4a1d-ade9-d7c7bf374a63,235.918.076-21,872.73,141.21,10.0,qui,production,2025-02-05
2643,dda80091-a48f-4273-9a60-e3f62c961648,254.093.768-38,865.86,67.02,10.0,explicabo,production,2024-07-26
2644,839c6f80-7a69-44be-8da9-456f08e654c9,697.180.254-30,463.09,84.9,10.0,maiores,pending,2024-09-15
2645,d8ef9558-ffec-4c0b-b4c2-488f01c5661d,157.906.438-84,1224.35,79.85,10.0,ullam,invoiced,2024-05-16
2646,936c83ff-c993-426f-8154-83fe6c13a003,815.062.793-68,584.64,37.46,10.0,exercitationem,invoiced,2024-05-14
2647,2b5eb857-88b6-46f5-a0dd-0ce12254414a,270.813.596-12,302.44,44.43,10.0,autem,invoiced,2024-06-16
2648,e8cf57ed-e5fa-453f-8d35-9e55a1800d6f,320.486.759-56,971.98,26.57,79.9,voluptates,invoiced,2024-09-08
2649,d04fd1d2-e737-4f97-9418-90f6f0fd977d,093.251.786-21,1127.09,79.55,10.0,dignissimos,invoiced,2024-06-20
2650,eb44e2f6-97c3-4939-8bb9-055c9cda8690,037.621.598-40,765.59,85.11,34.0,laboriosam,await_payment,2024-07-24
2651,ce883135-fbcf-44ba-9bea-7000f02f2bc8,631.279.085-12,529.02,15.83,41.3,enim,invoiced,2024-11-12
2652,ec6277f8-9a21-4ab1-8618-57ddc4c957d5,521.436.078-90,835.54,16.4,169.61,doloribus,invoiced,2024-09-03
2653,68e9030b-00c0-4252-af4f-d60f720a8b01,130.926.854-15,923.44,34.77,192.89,laboriosam,invoiced,2024-03-08
2654,d3bf3f6c-d1e2-4405-a80d-53683d084a81,067.849.351-01,714.63,123.5,25.42,assumenda,pending,2024-04-08
2655,347bd4be-676d-4191-a409-ed8ed842c89e,359.012.847-04,522.78,68.78,10.0,occaecati,invoiced,2024-07-01
2656,103c377e-1ef0-4d70-955d-d85682f4556d,765.391.480-20,1252.47,85.96,10.0,distinctio,await_payment,2024-04-17
2657,d98555ea-c123-4ed4-b511-0bdaf0a29bcc,265.730.148-71,1200.48,79.7,10.0,reiciendis,invoiced,2024-06-17
2658,f909fe7c-f4b2-4ecd-badb-fcaee0cd6bb0,204.859.713-05,760.72,37.18,10.0,quo,invoiced,2024-06-06
2659,92514f6e-5353-45f8-8e1c-a403509bdfba,409.713.825-14,441.09,66.25,136.34,velit,invoiced,2025-02-09
2660,d504c48e-aa8d-4153-a08b-feca04436ff2,213.794.586-09,567.93,99.75,29.3,hic,invoiced,2024-12-11
2661,2e2041f8-b4d9-4a9d-8048-c55a6950b8e6,092.748.536-29,1332.54,135.54,170.82,ratione,invoiced,2024-04-24
2662,ecb56934-fce6-4732-8dfa-c8080c09342a,027.654.831-08,579.65,81.3,117.44,pariatur,pending,2025-02-20
2663,643ef45b-6fa3-4d46-8b1e-d9a16b426d57,789.261.504-02,836.88,88.49,10.0,earum,await_payment,2024-03-31
2664,cd57591d-5297-4169-bc28-a5dbea1203c7,892.730.164-13,1326.0,77.78,10.0,modi,invoiced,2025-01-07
2665,6ec5c4e2-2d76-4142-b595-1bb9cc229393,276.159.483-55,259.79,32.43,10.0,magnam,await_payment,2024-03-17
2666,d39faaac-7267-499b-a300-400402a3a6a6,036.598.214-89,1302.15,137.89,10.0,quas,await_payment,2024-05-01
2667,0b42c396-6d20-4019-94f0-8e3cab395120,614.932.780-96,845.12,105.18,179.0,explicabo,invoiced,2024-04-30
2668,37022f57-72ed-4735-8003-dfe749d701c6,523.896.071-95,360.81,114.56,101.8,soluta,invoiced,2024-09-10
2669,c6827a8a-b3bf-4852-bfd7-5ba6e89c6448,051.762.843-08,950.0,65.74,114.62,dolore,await_payment,2025-02-20
